Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
-33.745137,0.093495,14.840408,4.588115,27.534754
-33.841856,0.080012,16.033285,6.49027,27.600524
-33.487217,0.089878,11.326257,0.332447,27.633409
-32.036422,0.097112,14.29233,4.942754,27.633409
-31.810742,0.127366,11.519697,4.330196,27.666293
-30.682346,0.16354,12.228975,3.782117,27.600524
-29.973068,0.199384,15.872085,0.848285,27.534754
-28.393312,0.209578,11.584177,-2.440186,27.600524
-27.941954,0.260549,9.649782,1.460844,27.797832
-28.199873,0.280609,13.583051,4.297956,27.633409
-26.652357,0.339144,15.904325,2.170122,27.666293
-25.556201,0.3717,11.551937,1.912202,27.633409
-24.105405,0.390444,9.037223,-0.022192,27.732063
-23.299407,0.412148,13.840971,0.816045,27.830717
-22.33221,0.42596,16.774803,3.008359,27.666293
-21.171573,0.445033,18.612478,1.686523,27.205907
-21.107093,0.463448,14.904888,3.556438,27.633409
-21.461732,0.442731,14.389049,2.105642,27.699178
-21.010374,0.432865,12.164495,-0.215632,27.797832
-19.237179,0.436483,8.908264,1.073965,27.699178
-18.044302,0.441087,10.778179,3.266279,27.764947
-17.238304,0.438127,14.26009,8.585865,27.732063
-17.109345,0.452596,7.006109,4.846035,27.764947
-16.883665,0.444046,4.265716,4.749315,27.633409
-16.593506,0.473314,11.326257,13.518572,27.699178
-17.012625,0.48581,5.394113,5.877712,27.732063
-17.625183,0.487783,13.776491,0.332447,27.732063
-16.432307,0.493044,13.228412,3.362998,27.666293
-17.077105,0.497648,6.39355,-0.505791,27.666293
-18.366701,0.518366,4.813795,3.782117,27.764947
-20.010936,0.508829,7.328508,3.105079,27.830717
-21.300533,0.480877,14.485769,1.815483,27.732063
-19.430618,0.469696,11.680896,3.234039,27.600524
-20.204376,0.457529,8.037786,6.55475,27.666293
-20.268856,0.442731,11.938816,11.519697,27.633409
-19.108219,0.398994,10.13338,6.39355,27.830717
-19.430618,0.356902,6.877149,3.556438,27.534754
-18.6891,0.338815,8.102266,5.103954,27.764947
-18.431181,0.307575,8.650344,2.073402,27.699178
-16.948145,0.270415,-0.538031,-4.181141,27.699178
-13.111596,0.230953,2.428041,-3.504103,27.797832
-9.597446,0.233913,1.718763,2.97612,27.732063
-6.663614,0.230624,-3.181704,1.718763,27.666293
-5.083858,0.250026,-0.89267,-0.634751,27.666293
-2.859305,0.236872,-1.02163,1.718763,27.797832
-0.183392,0.244107,-5.116098,1.299644,27.797832
0.751566,0.238517,-10.403444,1.879963,27.797832
2.91164,0.236215,-5.309538,-1.182829,27.567639
5.426353,0.217142,-3.149464,-4.148901,27.863602
6.941629,0.192478,-3.310663,-4.922659,27.337446
7.425228,0.185243,-10.854802,-3.246184,27.699178
8.263465,0.184586,-9.113847,0.848285,27.666293
10.32682,0.179324,-7.695291,1.879963,27.633409
10.068901,0.18919,-5.793137,1.654283,27.633409
11.551937,0.186559,-7.824251,3.620918,27.699178
11.551937,0.190176,-6.276735,0.977245,27.699178
11.261777,0.163868,-7.695291,1.557563,27.830717
12.873773,0.137561,-13.305036,0.332447,27.764947
13.389612,0.114541,-14.336713,0.171247,27.764947
14.904888,0.081657,-6.792574,4.588115,27.797832
15.614166,0.052718,-12.112159,5.200674,27.666293
17.129442,0.015558,-19.011499,3.846597,27.830717
17.774241,-0.018313,-17.044865,4.588115,27.764947
18.838158,-0.052513,-13.433995,5.780992,27.764947
20.708073,-0.044292,-14.143273,5.458593,27.666293
22.577988,-0.035742,-13.143836,2.008922,27.600524
24.705823,-0.029823,-14.111033,0.654846,27.863602
26.156619,-0.034098,-17.947582,3.524198,27.863602
28.316694,-0.023903,-10.338964,1.041725,27.830717
30.347809,-0.019628,-14.917031,-4.793699,27.732063
32.153245,0.000431,-14.981511,-0.79595,27.699178
34.990358,0.011941,-13.982074,0.912765,27.764947
36.505634,0.02937,-9.275047,-1.376269,27.797832
36.989233,0.017203,-14.820311,-0.118912,27.666293
37.795231,0.027726,-20.494535,1.654283,27.699178
37.730751,0.04647,-16.851426,6.68371,27.666293
38.568989,0.064557,-20.107656,12.486894,27.534754
38.601229,0.08922,-18.979259,6.877149,27.732063
38.31107,0.095139,-22.26773,1.170684,27.699178
38.794669,0.102374,-26.329958,7.747627,27.600524
38.24659,0.092837,-25.298281,5.394113,27.633409
38.568989,0.105662,-27.297155,4.491395,27.666293
38.40779,0.148413,-30.746825,6.006671,27.600524
37.666271,0.161238,-28.780191,3.878837,27.797832
38.826909,0.176036,-31.198184,4.007797,27.600524
40.277705,0.184915,-25.975319,3.072839,27.797832
41.728502,0.199713,-27.812994,6.71595,27.666293
43.243778,0.226678,-28.070913,8.747064,27.732063
46.62897,0.236544,-28.909151,6.58699,27.699178
48.982485,0.254301,-31.681783,7.554187,27.534754
50.820161,0.261536,-27.941954,3.427478,27.764947
52.496637,0.282582,-29.973068,3.008359,27.666293
55.301511,0.291461,-26.910277,6.844909,27.929371
58.428784,0.330923,-25.330521,5.555313,27.699178
60.750059,0.355257,-21.655172,8.747064,27.699178
62.491016,0.381236,-24.717963,9.778741,27.732063
65.36037,0.396363,-24.524524,12.261215,27.633409
67.649405,0.40294,-24.717963,19.934315,27.600524
68.197484,0.419711,-24.427804,17.87096,27.600524
68.165244,0.419383,-24.008685,13.840971,27.830717
68.455403,0.410175,-28.103153,15.259527,27.600524
67.939564,0.405242,-27.135956,14.485769,27.534754
67.165806,0.407544,-22.686849,14.06665,27.633409
64.909011,0.424644,-22.525649,10.939378,27.699178
63.812853,0.43451,-25.58844,6.61923,27.830717
63.651653,0.418067,-20.075416,9.456342,27.99514
62.329816,0.415765,-19.527338,12.680334,27.534754
59.750621,0.41741,-20.301096,10.068901,27.600524
57.235907,0.410833,-17.302784,8.263465,27.633409
56.300949,0.391759,-19.849737,6.58699,27.633409
54.431033,0.404256,-10.983762,8.489145,27.633409
51.658399,0.384196,-13.337275,14.16337,27.403216
49.369364,0.373344,-10.177764,13.776491,27.534754
48.369927,0.352627,-10.790323,11.132818,27.732063
47.821848,0.347694,-12.370078,1.235164,27.600524
46.69345,0.33454,-7.372892,9.553062,27.666293
44.210976,0.311521,-7.695291,5.329633,27.534754
43.759617,0.298038,-9.339527,-7.566332,27.732063
41.792982,0.281596,-9.661926,-5.664177,27.140138
39.439467,0.259892,-4.56802,-4.858179,27.863602
37.988671,0.265482,-9.049367,0.396927,27.666293
37.472832,0.263838,-8.855928,-4.729219,27.600524
37.698511,0.278965,-9.210567,-8.04993,27.666293
37.505072,0.282253,-8.984888,-0.98939,27.633409
37.472832,0.269428,-7.114973,0.332447,27.666293
35.925315,0.261536,-5.857616,-1.182829,27.600524
34.11988,0.278636,-9.178327,-9.661926,27.863602
33.636281,0.292119,-2.923784,-9.726406,27.732063
30.831408,0.264167,-3.987701,-6.308975,27.732063
29.412851,0.253315,-5.889856,-11.467361,27.830717
29.348371,0.241147,-6.276735,-13.208316,27.863602
27.768615,0.236872,-5.245058,-16.400067,27.929371
26.02766,0.227007,-4.793699,-9.597446,27.666293
24.576863,0.216484,-9.823125,-3.213944,27.732063
24.222224,0.240161,-7.276172,-10.758083,27.732063
21.77199,0.211551,-9.404006,-11.85424,27.732063
20.031035,0.183599,-13.595195,-4.4713,27.699178
19.740876,0.174063,-9.694166,-1.05387,27.732063
19.708636,0.151043,-9.371767,-1.956587,27.666293
19.773115,0.168472,-10.725843,-8.630249,27.699178
21.191672,0.158936,-14.046553,-10.629123,27.797832
20.321194,0.156634,-14.626872,-4.56802,27.699178
20.740313,0.142164,-12.241119,-7.953211,27.830717
19.998795,0.151043,-14.852551,-10.629123,27.666293
19.257277,0.153016,-11.016002,-9.790885,27.732063
19.515196,0.129339,-12.047679,-8.855928,27.699178
19.096077,0.091193,-10.596883,-4.116661,27.764947
20.417914,0.069489,-10.500163,-6.695854,27.699178
20.514634,0.047456,-10.371204,-3.858742,27.764947
19.515196,0.039564,-10.371204,1.912202,27.699178
19.128317,0.020162,-16.657986,-5.277298,27.797832
19.611916,0.024108,-13.047116,-3.084984,27.830717
17.9032,0.015558,-10.629123,-0.76371,27.732063
17.742001,0.035618,-15.594069,-4.084421,27.764947
19.579676,0.042524,-11.273921,-7.147213,27.468985
19.644156,0.044497,-11.112722,-9.275047,27.896486
19.934315,0.041537,-12.370078,-4.60026,27.732063
21.481831,0.042853,-14.788071,-3.342903,27.797832
22.255589,0.070805,-12.531278,-11.950959,27.929371
22.642468,0.088562,-11.59632,-11.048242,27.830717
22.255589,0.087905,-14.852551,-3.536343,27.830717
22.158869,0.09218,-11.822,-0.69923,27.699178
22.191109,0.07771,-9.404006,1.235164,27.830717
22.997107,0.079355,-12.918157,-2.117787,27.699178
22.900388,0.065543,-13.079356,-0.538031,27.732063
22.481269,0.037591,-5.309538,1.879963,27.699178
23.416226,0.020162,-1.376269,-3.052744,27.666293
23.448466,0.015887,-5.760897,-7.598572,27.666293
20.901513,0.024766,-3.633062,-4.761459,27.830717
19.353997,0.027726,0.461406,-6.051056,27.764947
17.83872,0.02641,0.171247,-12.434558,27.732063
18.16112,0.031672,1.202924,-15.11047,27.830717
16.323444,0.03233,0.042287,-15.045991,27.732063
15.517446,0.00372,1.331884,-8.855928,27.830717
14.937128,-0.020286,0.525886,-7.437372,27.666293
12.712574,-0.020286,0.300207,-11.69304,27.732063
11.165058,-0.004501,1.493084,-1.376269,27.699178
7.006109,-0.00483,4.201236,0.590366,27.699178
4.362436,-0.033111,2.84716,-2.407946,28.028025
2.460281,-0.042648,9.649782,-5.148338,27.830717
-0.183392,-0.043634,11.197298,-9.565206,27.534754
-1.956587,-0.042976,8.231225,-7.759771,27.830717
-3.536343,-0.045278,9.327383,-7.308412,27.764947
-4.37458,-0.061392,16.549124,-8.533529,27.764947
-6.792574,-0.076519,17.516321,-7.372892,27.797832
-9.242807,-0.075861,10.778179,-8.469049,27.633409
-10.854802,-0.102498,4.684835,-3.536343,27.732063
-12.079919,-0.126175,12.293455,-2.311226,27.534754
-12.144399,-0.144261,15.420727,-1.440748,27.797832
-12.982636,-0.158402,17.645281,-4.890419,27.699178
-13.111596,-0.182079,24.705823,-8.08217,27.764947
-12.112159,-0.188656,19.386236,-4.60026,27.633409
-12.627997,-0.180106,17.83872,-1.150589,27.633409
-12.756957,-0.177146,19.321757,-4.37458,27.732063
-14.497912,-0.191287,23.609666,-5.825376,27.600524
-15.40063,-0.19885,19.966555,-10.306724,27.929371
-14.530152,-0.200494,20.643593,-7.372892,27.600524
-14.788071,-0.235352,18.580239,-0.151152,27.633409
-14.207753,-0.256727,7.876586,-10.274484,27.699178
-14.239993,-0.282377,13.744251,-13.337275,27.699178
-12.402318,-0.315262,24.254464,-8.469049,27.699178
-12.821437,-0.333348,13.873211,-8.694728,27.567639
-15.078231,-0.341241,14.808168,-12.531278,27.666293
-14.207753,-0.367549,14.646969,-14.691352,27.732063
-15.23943,-0.388266,15.066088,-5.277298,27.666293
-14.175513,-0.412272,29.251652,-5.825376,27.797832
-14.207753,-0.417533,17.193922,-9.210567,27.468985
-14.175513,-0.446801,23.222787,-10.145524,27.699178
-13.208316,-0.456008,23.641906,-9.371767,27.633409
-14.368953,-0.468176,14.808168,-2.343466,27.567639
-14.111033,-0.483632,20.031035,-7.663051,27.764947
-15.11047,-0.484618,19.353997,-12.176639,27.666293
-14.820311,-0.499416,16.968243,-3.890982,27.99514
-12.724717,-0.508624,13.96993,-1.924347,27.699178
-11.467361,-0.501389,15.420727,-3.407383,27.699178
-8.920408,-0.488893,12.228975,-6.244495,27.797832
-6.953773,-0.485933,16.871523,-8.27561,27.699178
-5.341778,-0.514543,14.324569,-6.857054,27.764947
-3.729782,-0.508295,14.26009,-4.53578,27.633409
-3.020504,-0.509282,15.388487,-6.470175,27.896486
-0.89267,-0.494155,7.618667,-11.88648,27.896486
0.074527,-0.48133,7.425228,-9.532966,27.699178
1.170684,-0.486591,13.93769,-4.890419,27.830717
2.78268,-0.486262,10.616979,-1.859867,27.699178
3.266279,-0.480014,6.812669,-1.634188,27.797832
3.814357,-0.479357,-0.118912,-5.019379,27.896486
3.362998,-0.460283,0.010048,0.493646,27.732063
4.394676,-0.446143,9.004983,3.782117,27.600524
3.395238,-0.444499,10.19786,0.558126,27.666293
2.137882,-0.446143,7.489707,0.590366,27.666293
2.557001,-0.452062,0.267967,1.009485,27.600524
2.557001,-0.448445,4.620355,2.363561,27.830717
3.556438,-0.432331,1.267404,3.524198,27.534754
2.363561,-0.415889,4.523635,2.105642,27.732063
1.783243,-0.432989,0.461406,2.363561,27.797832
1.267404,-0.452062,-0.344591,10.26234,27.633409
0.106767,-0.453706,1.589803,9.907701,27.732063
-0.666991,-0.438579,-4.277861,4.297956,27.567639
-2.891545,-0.436278,6.135631,6.103391,27.666293
-1.601948,-0.432003,3.975557,10.745939,27.567639
-0.409071,-0.410627,2.460281,8.166746,27.633409
0.267967,-0.40997,0.171247,6.844909,27.600524
-0.76371,-0.41852,-0.98939,10.649219,27.863602
-2.085547,-0.39846,-5.116098,9.295143,27.600524
-0.666991,-0.390239,3.943317,11.938816,27.567639
-1.698668,-0.384649,6.780429,12.777054,27.699178
-1.505228,-0.392541,-2.923784,9.391862,27.830717
-0.98939,-0.375112,2.81492,10.004421,27.600524
0.106767,-0.337623,0.622606,10.616979,27.666293
1.138445,-0.287968,3.201799,12.680334,27.600524
-1.505228,-0.265935,5.555313,16.291204,27.600524
-2.021067,-0.271196,10.778179,10.939378,27.732063
-1.730908,-0.262317,3.620918,9.714262,27.633409
-2.956024,-0.23601,1.847723,13.808731,27.633409
-5.277298,-0.224829,5.168434,14.646969,27.633409
-8.04993,-0.234037,-0.505791,15.420727,27.567639
-7.953211,-0.235352,9.359623,10.939378,27.666293
-9.049367,-0.237325,6.71595,9.133943,27.732063
-10.758083,-0.246533,0.912765,17.87096,27.666293
-13.014876,-0.25311,7.135068,19.160557,27.666293
-14.691352,-0.25311,9.714262,11.648656,27.567639
-15.43287,-0.264619,11.036098,9.327383,27.699178
-18.269981,-0.281719,10.48802,15.646406,27.699178
-20.172136,-0.306383,8.263465,18.709198,27.600524
-21.397253,-0.347489,12.519134,14.937128,27.633409
-19.559578,-0.357025,7.360748,11.519697,27.600524
-19.237179,-0.358341,10.649219,7.715387,27.699178
-20.623495,-0.332362,12.970493,9.553062,27.764947
-19.978697,-0.320195,9.939941,12.777054,27.633409
-20.139896,-0.335322,4.813795,5.845472,27.633409
-20.591255,-0.339597,6.844909,7.876586,27.633409
-22.074291,-0.320195,12.325695,12.906013,27.797832
-22.23549,-0.327758,10.42354,12.519134,27.863602
-21.590692,-0.351764,15.517446,10.810419,27.666293
-21.784131,-0.346502,8.489145,7.779867,27.666293
-22.525649,-0.338939,5.297393,10.778179,27.567639
-24.685723,-0.329402,7.102828,14.485769,27.633409
-25.040362,-0.322825,8.327945,10.42354,27.797832
-25.943079,-0.302766,9.778741,11.455217,27.633409
-28.167633,-0.282706,6.264591,11.809856,27.567639
-29.19931,-0.266264,4.136756,11.519697,27.600524
-29.553949,-0.254425,7.683147,8.682584,27.633409
-28.909151,-0.26725,11.358497,8.102266,27.764947
-29.32827,-0.27876,8.489145,11.648656,27.600524
-30.263227,-0.2758,15.195047,9.359623,27.666293
-29.715148,-0.277773,7.844347,2.008922,27.699178
-29.844108,-0.294544,7.199548,4.555875,27.797832
-30.585626,-0.30145,10.520259,6.39355,27.699178
-30.714585,-0.302766,5.909952,5.974431,27.764947
-29.682908,-0.29586,9.843221,2.7182,27.600524
-29.29603,-0.30145,11.068338,2.8794,27.666293
-29.29603,-0.326443,2.81492,7.779867,27.699178
-29.13483,-0.35012,2.460281,8.489145,27.797832
-29.779628,-0.356368,6.973869,4.555875,27.699178
-29.650669,-0.344529,7.521947,1.428604,27.764947
-29.715148,-0.362287,1.557563,4.201236,27.50187
-28.780191,-0.390568,-1.763148,5.813232,27.666293
-28.070913,-0.394514,2.234602,5.877712,27.666293
-27.522835,-0.388595,-0.602511,4.297956,27.633409
-26.200999,-0.395172,7.683147,0.493646,27.797832
-25.298281,-0.414245,7.167308,3.201799,27.633409
-24.814683,-0.400433,3.427478,4.136756,27.764947
-24.943642,-0.368864,7.167308,-0.666991,27.633409
-24.814683,-0.337295,5.200674,-4.66474,27.732063
-26.136519,-0.325456,6.941629,-5.245058,27.896486
-27.006996,-0.29586,5.748752,-3.342903,27.764947
-27.845234,-0.245546,5.361873,-5.599697,27.732063
-29.16707,-0.222198,4.233476,-6.276735,27.732063
-29.811868,-0.204112,3.298519,-1.956587,27.830717
-30.521146,-0.176488,1.525323,0.977245,27.830717
-31.359384,-0.147221,1.041725,-1.215069,27.797832
-33.970816,-0.133738,4.072277,-3.568583,27.666293
-36.582248,-0.136698,3.975557,-1.763148,27.633409
-38.484403,-0.125188,1.912202,-1.279549,27.666293
-39.806239,-0.120584,4.684835,-6.244495,27.666293
-40.773436,-0.107431,5.071714,-7.147213,27.666293
-39.773999,-0.084082,1.751003,-3.375143,27.600524
-38.871281,-0.075861,11.229538,-4.084421,27.633409
-39.999678,-0.069613,5.974431,-9.017128,27.764947
-41.063595,-0.063694,4.265716,-9.823125,27.666293
-42.191991,-0.068298,9.585302,-7.147213,27.797832
-41.643913,-0.065009,8.392425,-4.66474,27.633409
-40.934635,-0.052842,8.908264,-6.921533,27.699178
-40.579996,-0.045607,10.26234,-8.14665,27.797832
-39.22592,-0.054486,8.456905,-4.43906,27.764947
-37.871844,-0.032782,7.554187,-5.922096,27.732063
-36.292089,-0.010749,10.16562,-8.11441,27.764947
-35.228172,-0.008776,13.776491,-3.149464,27.600524
-35.099213,0.006351,7.135068,-1.247309,27.666293
-34.099776,0.035289,0.687086,-2.117787,27.699178
-32.358821,0.050416,7.618667,-2.182266,27.666293
-32.358821,0.048114,2.266841,-3.471863,27.830717
-31.649543,0.05798,2.557001,-2.246746,27.797832
-30.714585,0.058308,-1.150589,-1.892107,27.764947
-28.941391,0.081328,0.010048,-7.340652,27.764947
-28.006433,0.096126,5.394113,-5.567457,27.732063
-28.232113,0.105991,-2.117787,-0.022192,27.797832
-27.877474,0.113555,2.137882,1.106205,27.699178
-27.135956,0.137561,7.231788,-2.021067,27.666293
-27.039236,0.154332,2.8794,-8.952648,27.830717
-26.910277,0.163868,4.878274,-5.148338,27.699178
-25.523961,0.16913,2.234602,5.716512,27.699178
-23.686286,0.214182,-1.182829,0.816045,27.699178
-21.365013,0.227007,4.136756,-7.276172,27.764947
-19.914217,0.235557,-10.016565,-9.532966,27.699178
-17.528464,0.244107,-9.339527,-3.439623,27.797832
-13.982074,0.250355,-7.179453,0.654846,27.732063
-10.403444,0.25759,-7.630811,-5.696417,27.863602
-7.018253,0.228322,-8.469049,-7.211693,27.732063
-3.213944,0.192149,-4.56802,4.459156,27.797832
1.493084,0.196753,0.525886,2.97612,27.468985
5.684272,0.164855,-11.080482,-5.857616,27.797832
9.069463,0.120789,-5.245058,-5.889856,27.764947
12.712574,0.06653,-5.116098,1.396364,27.699178
16.258964,0.016874,-13.208316,3.201799,27.666293
19.740876,-0.001213,-11.016002,-0.86043,27.699178
22.352309,-0.028178,-19.527338,0.654846,27.764947
24.705823,-0.037386,-17.431744,4.168996,27.732063
26.833658,-0.05909,-10.435684,4.362436,27.830717
29.251652,-0.066653,-12.531278,-0.151152,27.666293
31.605166,-0.093619,-13.369515,-0.666991,27.666293
33.99092,-0.107759,-10.306724,7.586427,27.666293
35.473957,-0.117296,-15.561829,5.942192,27.764947
37.859711,-0.102498,-14.723592,1.299644,27.863602
40.213225,-0.108417,-12.595758,-2.021067,27.830717
41.535062,-0.117296,-9.500726,-5.051619,27.764947
44.017536,-0.130121,-18.62462,1.718763,27.764947
46.467771,-0.122229,-12.950397,1.944442,27.699178
48.853525,-0.131436,-18.431181,-0.76371,27.797832
49.820723,-0.124859,-17.528464,-2.633625,27.666293
51.948558,-0.14459,-10.113285,-0.602511,27.764947
55.108072,-0.125517,-11.499601,3.524198,27.666293
56.107509,-0.116967,-11.6608,-2.182266,27.764947
58.493264,-0.110061,-20.655735,-5.631937,27.666293
60.36318,-0.097894,-19.817497,-2.021067,27.699178
61.878457,-0.046923,-20.462295,-3.923222,27.732063
63.200294,-0.023246,-11.75752,-4.56802,27.666293
61.942937,-0.023575,-19.398378,-7.501852,27.764947
63.683893,-0.056459,-15.690789,-4.019941,27.797832
64.651091,-0.033769,-19.366138,-0.98939,27.797832
64.103012,-0.019628,-11.209441,-2.827065,27.732063
63.522694,-0.035742,-1.311789,-2.569145,27.699178
61.040219,-0.035742,-3.665302,4.072277,27.699178
60.040781,-0.03903,0.687086,5.845472,27.699178
58.170865,-0.054486,-10.725843,7.747627,27.600524
54.237593,-0.028836,-13.369515,5.297393,27.666293
52.174238,-0.016011,-10.016565,1.170684,27.50187
51.593919,-0.01338,-11.75752,-0.247872,27.699178
50.562242,-0.010749,-7.98545,1.460844,27.699178
48.627846,-0.012723,-9.178327,0.171247,27.633409
48.112007,0.027726,-15.43287,5.780992,27.830717
47.628408,0.054691,-11.59632,22.223349,27.534754
47.177049,0.064557,-4.56802,24.383424,27.600524
46.016412,0.074093,1.106205,15.324007,27.567639
45.822972,0.093824,-6.115536,10.552499,27.797832
47.821848,0.122105,-12.241119,5.361873,27.896486
50.433282,0.147097,-14.143273,-9.758646,27.797832
52.335438,0.161566,-20.881414,-33.874096,27.896486
53.625035,0.204974,-13.595195,-33.970816,27.830717
54.527753,0.205632,-10.371204,-23.492846,27.896486
55.62391,0.219115,-17.206065,-27.135956,27.929371
55.365991,0.234242,-14.594632,-23.299407,27.797832
55.59167,0.250355,-15.30391,-17.399504,27.732063
55.301511,0.268771,-4.56802,-7.018253,27.699178
